Name,representative_disperions,disperse,no_dispersion,no_data,slight_dispersion,actinacidiphila,Phaeacidiphilus,Mangrovactinospora,Wenjunlia,Streptantibioticus
Streptomyces_mirabilis__1__Streptomyces_olivochromogenes__2__id004020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mirabilis_id004021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_olivochromogenes_id004022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_moderatus__COLLAPSED__id004023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_resistomycificus_id004024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mirabilis_id004025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_turgidiscabies__2__Streptomyces_reticuliscabiei__1__id004026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei_id004027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei_id004028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_turgidiscabies__2__Streptomyces_reticuliscabiei__1__id004029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei_id004030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei_id004031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei_id004032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei_id004033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_turgidiscabies__2__Streptomyces_reticuliscabiei__1__id004034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei__6__Streptomyces_turgidiscabies__10__id004035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_turgidiscabies__COLLAPSED__id004036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei_id004037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_turgidiscabies__COLLAPSED__id004038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cyaneus__2__Streptomyces_reticuliscabiei__1__id004039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei__1__Streptomyces_turgidiscabies__2__id004040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_turgidiscabies_id004041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei__COLLAPSED__id004043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei__COLLAPSED__id004044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseus__2__Streptomyces_reticuliscabiei__1__id004046,griseus,griseus,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei__2__Streptomyces_turgidiscabies__2__id004048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_turgidiscabies_id004049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_olivochromogenes__2__Streptomyces_reticuliscabiei__1__id004052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_turgidiscabies_id004054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei_id004055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_turgidiscabies__2__Streptomyces_reticuliscabiei__1__id004056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei_id004057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metagenome_id004058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_turgidiscabies__2__Streptomyces_reticuliscabiei__1__id004059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_turgidiscabies__2__Streptomyces_reticuliscabiei__1__id004060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_turgidiscabies__2__Streptomyces_reticuliscabiei__1__id004061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei__1__Streptomyces_turgidiscabies__2__id004062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_turgidiscabies_id004063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei__COLLAPSED__id004064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuliscabiei__1__Streptomyces_turgidiscabies__2__id004065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilimelia_columellifera_id004068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_drozdowiczii_id004069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_drozdowiczii_id004070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilimelia_columellifera__COLLAPSED__id004071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_drozdowiczii_id004072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_drozdowiczii__COLLAPSED__id004073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metagenome_id004074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilimelia_columellifera__COLLAPSED__id004075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atratus_id004076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinobacterium_D5_id004077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilimelia_sp.__COLLAPSED__id004078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metagenome__COLLAPSED__id004080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_fildesensis_id004083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptacidiphilus_sp.__COLLAPSED__id004084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_fildesensis_id004085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured_actinomycete_id004086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_urticae_id004090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metagenome__COLLAPSED__id004092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_baliensis__COLLAPSED__id004093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_alni__COLLAPSED__id004094,NA,NA,NA,NA,NA,alni,NA,NA,NA,NA
Streptomyces_abietis__COLLAPSED__id004095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metagenome__COLLAPSED__id004097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cinereorectus__1__Kitasatospora_cinereorecta__1__id004098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globisporus_id004102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseus_id004103,griseus,griseus,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus_id004105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus_id004106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus_id004107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus_id004109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sp.__2__Streptomyces_luridiscabiei__2__Streptomyces_microflavus__1__id004113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_fulvissimus_id004114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus_id004115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus_id004116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_clavifer__COLLAPSED__id004123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinobacterium_K2_2012__id004124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_bottropensis_id004125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mutomycini_id004126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_clavifer__COLLAPSED__id004127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_clavifer__COLLAPSED__id004128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mutomycini__COLLAPSED__id004129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavovirens_id004132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sp.__2__Streptomyces_anulatus__2__Streptomyces_microflavus__2__id004133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globosus__2__Streptomyces_cyaneofuscatus__4__Streptomyces_sp.__3__id004134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cyaneofuscatus__COLLAPSED__id004137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globosus_id004138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_pratensis_id004140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_fulvorobeus_id004142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atroolivaceus__COLLAPSED__id004143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atroolivaceus_id004144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atroolivaceus_id004145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atroolivaceus__COLLAPSED__id004148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinobacterium_J72_id004149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atroolivaceus__9__Streptomyces_sp.__5__Streptomyces_olivoviridis__1__id004150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atroolivaceus__COLLAPSED__id004151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atroolivaceus_id004152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_finlayi__COLLAPSED__id004153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_fulvissimus__COLLAPSED__id004158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sp.__3__Streptomyces_griseus__1__Streptomyces_setonii__1__id004159,griseus,griseus,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus_id004160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus_id004163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus__COLLAPSED__id004164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus_id004166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus_id004173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus__COLLAPSED__id004176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus_id004177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_microflavus_id004180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavovirens__COLLAPSED__id004181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_californicus__1__Streptomyces_sp.__1__Streptomyces_puniceus__2__id004182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_puniceus_id004183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinobacterium_AH251__COLLAPSED__id004184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_puniceus__7__Streptomyces_violaceoruber__6__Streptomyces_sp.__18__Streptomyces_griseus__10__Streptomyces_californicus__2__Streptomyces_purpeochromogenes__2__uncultured_Streptomyces__2__id004185,griseus,griseus,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_phaeofaciens_id004188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_puniceus_id004189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_puniceus_id004190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_vinaceus_id004193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_puniceus_id004194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globisporus_id004195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_puniceus_id004197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_puniceus_id004199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseus_id004204,griseus,griseus,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_puniceus__COLLAPSED__id004205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
streptomyces_sp._id004209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinobacterium_YCZKDS1__COLLAPSED__id004210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_nitrosporeus__COLLAPSED__id004211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_violaceorubidus_id004213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavovirens__COLLAPSED__id004214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cavourensis_id004215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_pratensis_id004216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_bacillaris__COLLAPSED__id004217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sporovirgulis_id004219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_badius_id004220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globisporus_id004221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseoplanus_id004222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_pratensis_id004225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseus_id004226,griseus,griseus,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseus_id004227,griseus,griseus,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseus__COLLAPSED__id004229,griseus,griseus,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavovirens__COLLAPSED__id004232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_piomogenus_id004233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sanglieri_id004234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sanglieri_id004238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atratus_id004239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_pulveraceus_id004240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sanglieri_id004241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sanglieri__COLLAPSED__id004242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sanglieri_id004243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_drozdowiczii__COLLAPSED__id004245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_drozdowiczii__COLLAPSED__id004246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_laculatispora__COLLAPSED__id004249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_brevispora_id004250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured_actinomycete__COLLAPSED__id004253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_drozdowiczii_id004254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_beijiangensis__COLLAPSED__id004256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_brevispora__3__Streptomyces_beijiangensis__4__Streptomyces_sp.__2__Streptomyces_avidinii__1__id004257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_beijiangensis_id004258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_brevispora__COLLAPSED__id004259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_pulveraceus_id004261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_yanii__COLLAPSED__id004263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_piomogenus__COLLAPSED__id004264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_yanii__COLLAPSED__id004265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atratus_id004266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_showdoensis__COLLAPSED__id004267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sanglieri_id004268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sanglieri__COLLAPSED__id004269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atratus_id004271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_yanii__3__Streptomyces_atratus__1__id004276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atratus_id004277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_yanii_id004278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atratus__COLLAPSED__id004279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atratus_id004284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atratus_id004287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_aureus_id004288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_aureus__2__Streptomyces_kanamyceticus__2__id004289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_kanamyceticus_id004290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_aureus_id004291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_arcticus__COLLAPSED__id004292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mirabilis_id004294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_resistomycificus_id004295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_olivochromogenes_id004296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_aureus__COLLAPSED__id004297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mirabilis_id004298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
unidentified_bacterium__1__Streptomyces_mirabilis__1__uncultured_bacterium__1__id004299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id004301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mirabilis__COLLAPSED__id004302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_rhizosphaerihabitans_id004303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mirabilis_id004304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mirabilis__1__Streptomyces_natalensis__2__id004305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
